name,name_en,place,lat,lon
บ.คลองบง,Ban Klong Bong,village,16.4433,101.2165
ဂွ,Gwa,town,17.5958,94.5802
သံတွဲမြို့,Thandwe,town,18.4664,94.3669
ငသိုင်းချောင်းမြို့,Ngathaingchaung,city,17.3937,95.0691
ချောင်းသာမြို့,Chaungtha,town,16.9647,94.4483
တောင်ကုတ်,Taungup,town,18.8548,94.2388
လောင်းကျိုး,Laung Kyoe,village,17.7045,94.537
ညောင်ချောင်း,Nyaung Chaung,village,17.6855,94.5507
Namngan,Namngan,village,20.9664,101.3802
Namdi,Namdi,village,21.0142,101.4371
ရေစကြို,Yesagyo,town,21.6329,95.2487
,,village,23.7127,99.2932
军赛乡,Junsai,town,23.731,99.3242
军赛大村,,village,23.7302,99.3299
永康镇,Yongkang,town,24.1131,99.3832
乌木龙彝族乡,Wumulong,town,24.2005,99.7017
幸福镇,Xingfu,town,24.1482,99.9524
沙坪村,Shaping,village,25.9432,100.0955
周城,Zhoucheng,village,25.8988,100.1048
新街村,Xingai,village,25.1329,100.0532
公郎镇,Gonglang,town,24.8392,100.31
亚练乡,Yalian,town,24.2351,99.567
江尾,Jiangwei,village,25.9632,100.1216
东马,Dongma,village,25.9622,100.1393
双廊镇,Shuanglang,town,25.915,100.1928
上允镇,Shangyun,town,23.0482,99.8271
勐简乡,Mengjian,town,23.7224,99.3331
大坝村,Daba,village,23.7486,99.3521
大仓镇,Dacang,town,25.4195,100.2225
庙街镇,Miaojie,town,25.3137,100.2787
石墙,,village,25.3582,98.6222
桥头街,Qiaotou,village,25.4833,98.6464
界头镇,Jietou,town,25.427,98.6546
曩宋阿昌族乡,Nangsong,town,24.881,98.3693
卡场镇,Kachang,town,24.9866,97.8015
ကျိုက်ထီးရိုးဘုရား,Kyaiktiyo,village,17.4679,97.0983
那邦镇,Nabang,town,24.7522,97.5604
芒线村,Mangxian,village,24.495,97.7505
铜壁关乡,Tongbiguan,town,24.6127,97.6578
岗勐,,village,24.6863,97.9749
户撒乡,Husa,town,24.4698,97.8973
芒东,Mangdong,village,24.4376,97.8445
ປາກລາຍ,Paklay,town,18.2225,101.4098
遮放镇,Zhefang,town,24.2566,98.2775
畹町镇,Wanding,town,24.0821,98.0724
和顺镇,Heshun,town,25.0119,98.4555
中和镇,Zhonghe,town,25.0657,98.3925
猴桥镇,Houqiao,town,25.3231,98.2778
中和老街,Old Zhonghe,village,26.1646,101.4095
中和镇,Zhonghe,town,26.1568,101.4047
直苴,Zhizuo,village,26.0613,101.3832
旧城镇,Jiucheng,town,24.7465,98.0765
新城乡,Xincheng,town,24.7809,98.0774
芒信镇,Mangxin,town,22.1635,99.5806
勐马镇,Mengma,town,22.2339,99.3793
勐阿,Meng'a,village,22.1727,99.1915
通关镇,Tongguan,town,23.2955,101.3785
勐梭镇,Mengsuo,town,22.6375,99.6107
,Houayleuat,village,20.8509,101.4654
,Sopsinh,village,20.8713,101.4761
ໃໝ່,Mai,village,20.9372,101.4119
ນານ້ອຍ,Nanoy,village,20.9542,101.4308
ບວມພຽງ,Bouamphieng,village,20.9642,101.4558
ນ້ຳທຸງ,Namthoung,village,20.9706,101.4368
ທົ່ງດີ,Thongdy,village,20.9889,101.4303
ປາປົວະ,Ban Pa Poua,village,20.9986,101.424
ທົ່ງໄຈ້ໃຕ້,Thongchaitai,village,20.9994,101.4164
ທົ່ງໄຈ້ເໜືອ,Thongchaineua,village,21.011,101.4186
ໂພນໄຊສະຫ່ວາງ,Phonxaisavang,village,20.9273,101.4006
ທ່າອໍ້,Ban Tha-o,village,20.9367,101.399
ດອນຄູນ,Donekhoun,village,20.9442,101.4011
ຂອນ,Khone,village,20.948,101.4019
ວຽງເໜືອ,Viengneua,village,20.9699,101.4054
ທົ່ງອົ້ມ,Thong-om,village,20.9833,101.4065
ຫົວຂົວ,Houakhoua,village,20.991,101.4109
ປ່າສັກ,Pasak,village,20.9481,101.4111
ປຸ່ງ,Phoung,village,20.95,101.4209
ໂພນໄຊ,Phonexay,village,21.0022,101.4082
ອຸດົມສິນ,Oudomsinh,village,21.0048,101.4096
ວຽງທອງ,Viengthong,village,21.014,101.407
ຫາດຍາວ,Hatgnao,village,21.0205,101.4133
ດອນມູນ,Donemoune,village,20.9225,101.3965
喜洲镇,Xǐzhōu,town,25.8536,100.1304
右所镇,Yousuo,town,26.0261,100.0667
挖色镇,Wase,town,25.8309,100.223
松桂镇,Songgui,town,26.3567,100.2001
沙溪镇,Shaxi,town,26.3195,99.852
甸南镇,Diannan,town,26.4608,99.9188
芒信大寨,,village,22.1623,99.5744
班洪乡,Banhong,town,23.2944,99.0991
勐来乡,Menglai,town,23.2658,99.2899
芒卡镇,Mangka,town,23.4883,98.9086
单甲乡,Danjia,town,23.1984,99.4088
翁丁,Wengding,village,23.2817,99.1648
郭大寨彝族白族乡,Guodazhai,town,24.309,99.7739
勐角傣族彝族拉祜族乡,Mengjiao,town,23.2298,99.2368
บ้านต้นดู่,Ban Ton Du,village,18.7202,99.1108
บ้านแม่แขม,Ban Mae Khaem,village,18.0178,99.7111
泸沽湖镇,Luguhu,town,27.729,100.8552
พรานกระต่าย,Phran Kratai,town,16.6671,99.59
Dambuk,Dambuk,town,28.2689,95.6158
Dangari,Dangari,village,27.7031,95.5709
,,village,23.7026,99.282
忙丙乡,Mangbing,town,23.9364,99.1543
凤尾镇,Fengwei,town,23.8877,99.0209
贺派乡,Hepai,town,23.4817,99.3695
庆洞,Qingdong,village,25.8325,100.1067
匹河怒族乡,Pihe,town,26.5272,98.898
石月亮乡,Shiyueliang,town,27.253,98.8914
马吉乡,Maji,town,27.3973,98.8294
普拉底乡,Puladi,town,27.6,98.7765
鹿马登乡,Lumadeng,town,27.0309,98.8671
子里甲乡,Zilijia,town,26.7186,98.8942
架科底乡,Jiakedi,town,26.7583,98.8851
大兴地镇,Daxingdi,town,26.021,98.8501
上江镇,Shangjiang,town,25.6618,98.875
芒宽乡,Mangkuan,town,25.4482,98.8689
古登乡,Gudeng,town,26.3876,98.8963
河矣城,Héyìchéng,village,25.8564,100.1533
作邑,Zuòyì,village,25.8289,100.1235
下鸡邑,Xiajiyi,village,25.7304,100.1808
马久邑,Majiuyi,village,25.7372,100.1656
荷花镇,Hehua,town,24.9751,98.3957
บ้านรวมมิตร,Ban Ruammit,village,19.9606,99.7093
永平镇,Yongping,town,23.4187,100.3964
康平镇,Kangping,town,22.601,101.4547
潞江镇,Lujiang,town,24.9713,98.8695
新寨,Xinzhai,village,25.0233,98.8282
บ้านหัวฝาย,Ban Hua Fai,village,16.7079,98.6078
บ้านแม่กะสา,Ban Mae Ka Sa,village,16.7926,98.5954
ตำบลพระธาตุผาแดง,Phra That Pha Daeng,village,16.6926,98.5973
ตลาดริมเมย,Talat Rim Moei,village,16.6897,98.519
မဲထော်သလေး,Me Htaw Tha Lay,village,16.6395,98.5279
บ้านแม่ปะใต้,Ban Mae Pa Tai,village,16.7515,98.5766
မြဝတီမြို့,Myawaddy,town,16.6872,98.5071
บ้านไม้ริมเหม่ย,Ban Mai Rim Mei,village,16.8332,98.5382
บ้านแม่กุหลวง,Ban Mae Ku Luang,village,16.6161,98.5726
บ้านวาเล่ย์เหนือ,Ban Walae,village,16.2991,98.7128
บ้านแม่ออกฮู,Ban Mae Ok Hu,village,16.3157,98.7244
พบพระ,Phop Phra,town,16.3979,98.6928
บ้านช่องแคบ,Ban Chong Khaep,village,16.4826,98.6449
บ้านแม่กลองใหม่,Ban Mae Klong Mai,village,16.0515,98.8415
อุ้มผาง,Umphang,town,16.0191,98.8633
บ้านห้วยน้ำเย็น,Ban Huai Nam Yen,village,16.3994,99.01
บ้านแม่กลองคี,Ban Mae Klong Khi,village,16.2283,98.9248
บ้านแม่กลองน้อย,Ban Mae Klong Noi,village,16.3504,99.0104
ค่ายผู้ลิ้ภัย ลีฟูกี,Umpieng refugee camp,village,16.4237,99.0034
บ้านห้วยปู,Ban Huai Pu,village,16.7907,98.8001
บ้าน มูเซอ เกา,Ban Musoe Kao,village,16.7667,98.9333
บ้านแม่ละเมา,Ban Mae Lamao,village,16.8073,98.7386
แม่ระมาด,Mae Ramat,town,16.9831,98.5187
บ้านแม่สลิดน้อย,Ban Mae Salit Noi,village,17.466,98.0285
อมก๋อย,Omkoi,town,17.7993,98.3574
ลี้,Li,town,17.8026,98.9493
บ้านไร่,Ban Rai,village,18.1257,97.9387
บ้านป่าหมาก,Ban Pa Mak,village,18.1986,97.8963
บ้านแม่หาร,Ban Mae Han,village,18.21,97.8903
บ้านแพะ,Ban Phae,village,18.2128,97.9122
บ้านทุ่งกองมู,Ban Thung Kong Mu,village,19.3305,97.9561
บ้านหมอกจำแป่,Ban Mok Cham Pae,village,19.4311,97.9633
,Ban Klang,village,19.4339,97.96
บ้านยอด,Ban Yot,village,19.4419,97.9639
บ้านห้วยข่าน,Ban Huai Khan,village,19.4645,97.9686
บ้านทบศอก,Ban Thop Sok,village,19.4839,97.9633
ปางอุ๋ง,Pang Ung,village,19.5116,97.9202
บ้านห้วยมะเขือส้ม,Ban Huai Makhuea Som,village,19.5,97.9131
บ้านคาหาร,Ban Thung Kha Han,village,19.55,98.0167
บ้านห้วยผึ้ง,Ban Huai Phung,village,19.5667,98.0167
บ้านยาป่าแหน,Ban Ya Pa Nae,village,19.6007,98.2394
บ้านใหม่ฮุง,Ban Mai Hung,village,19.6244,98.2092
บ้านถ้ำลอด,Ban Tham Lot,village,19.5773,98.2806
บ้านเวียงเหนือ,Ban Wiang Nua,village,19.3784,98.4446
ဖယ်ခုံမြို့,Pekon,town,19.8687,97.0053
မိုးဗြဲ,Moe Bye,village,19.7442,97.0924
บ้านสบสา,Ban Sop Sa,village,19.2248,98.4218
Dullabhcherra,Dullabhcherra,town,24.4863,92.4356
Dawki,,village,25.1856,92.0216
Kumarghat,Kumarghat,town,24.161,92.0384
Dharmanagar,Dharmanagar,town,24.3734,92.1655
Siaha,,town,22.49,92.9812
Senapati,,town,25.2727,94.0267
Chare,,village,26.3037,94.6148
Nahorani,,village,26.6706,94.0066
Kuwarital,,village,26.5554,92.9417
Sagalee,Sagalee,village,27.2515,93.4919
Roing,Roing,town,28.1368,95.8431
Meka,,village,28.1172,95.8223
Wakro,Wakro,village,27.7809,96.3495
Raha,,town,26.2297,92.5168
Changlang,,town,27.1398,95.7382
Mahadevpur,Mahadevpur,village,27.635,95.8478
Jhanji,,village,26.8495,94.4963
Krowti,,village,28.2354,97.0273
Kibithu,Kibithu,town,28.2826,97.0165
Rani,,village,27.965,95.313
บ้านสันป่าค่า,Ban Sanphaka,village,18.7509,99.0734
บ้านสันมะฮกฟ้า,Ban San Hok Fa,village,18.7568,99.0849
บ้านโล๊ะป่าหาญ,Ban Lo Pahan,village,19.616,98.9569
อ่างข่าง,Ban Khum,village,19.9008,99.0388
บ้านพญาชมภู,Ban Phaya Chomphu,village,18.7112,99.0607
Bairabi,,town,24.1831,92.5354
Bualpui,,village,24.0747,92.674
บ้านแม่คือ,Ban Mae Khue,village,18.7904,99.1093
บ้านดอนปีน,Ban Don Pin,village,18.7282,99.1269
บ้านแม่พุ,Ban Mae Phu,village,17.3255,99.4468
บ้านห้วยห้อม,Ban Huai Hom,village,18.3785,98.066
บ้านยางแม่อ่วม,Ban Yang Mae Uam,village,18.5466,98.4158
สันป่าตอง,San Pa Tong,town,18.6244,98.8954
บ้านขุน,Ban Khun,village,18.1068,98.3717
เกาะคา,Ko Kha,town,18.1934,99.4008
บ้านลําปางหลวง,Lampang Luang,village,18.2173,99.3902
บ้านปากนาย,Ban Pak Nai,village,18.055,100.6814
เวียงเชียงรุ้ง,Wiang Chiang Rung,village,20.0065,100.0415
แม่อีป,Mae Aep,village,20.1906,100.2205
บ้านห้วยลึก,Ban Huai Luek,village,20.1575,100.5422
গোলাপগঞ্জ,Golapganj,town,24.8569,92.013
สามเงา,Sam Ngao,town,17.2422,99.0256
บ้านทุ่งกระเชาะ,Ban Thung Kracho,village,17.0208,99.0063
บ้านตาก,Ban Tak,town,17.0428,99.0704
วังชิ้น,Wang Chin,town,17.8936,99.6038
ทุ่งเสลี่ยม,Thung Saliam,town,17.3174,99.5531
บ้านเหมืองแพร่,Ban Muang Phrae,village,17.503,101.0765
บ้านอาฮี,Ban A Hi,village,17.6578,101.3464
บ้านคลองน้ำไหล,Ban Khlong Nam Lai,village,16.2027,99.3125
บ้านโป่งน้ำร้อน,Ban Pong Nam Ron,village,16.3339,99.2927
น่าน,Nan,town,18.7779,100.7737
บ้านวังกะ,Ban Wang Ka,village,15.1395,98.4497
แม่วงก์,Ban Mae Wong,village,15.7821,99.5207
บ้านไร่,Ban Rai,town,15.0825,99.5211
หนองฉาง,Nong Chang,town,15.3906,99.8406
ลาดยาว,Lat Yao,town,15.7516,99.7899
บรรพตพิสัย,Banphot Phisai,town,15.9407,99.9809
เก้าเลี้ยว,Kao Liao,town,15.8485,100.0755
บ้านตลาดไท,Ban Talat Tai,village,15.6689,100.1135
บ้านหนองปลิง,Ban Nong Pling,village,15.6649,100.1557
บ้านหัวหวาย,Ban Hua Wai,village,15.3502,100.3125
นิคมเขาบ่อแก้ว,Nikhom Khao Bo Kaeo,village,15.4698,100.2345
มโนรมย์,Manorom,town,15.306,100.0843
ชัยนาท,Chai Nat,town,15.1853,100.1251
สรรคบุรี,Sankhaburi,town,15.0481,100.1615
สรรพยา,Sapphaya,town,15.1377,100.2452
บ้านมิ,Ban Mi,village,15.0436,100.566
ทัพทัน,Thap Than,town,15.461,99.8908
วัดสิงห์,Wat Sing,town,15.2616,100.0405
อ่างทอง,Ang Thong,town,14.5925,100.4514
สองพี่น้อง,Song Phi Nong,town,14.2309,100.035
หนองรี,Nong Ri,town,14.5236,99.4648
ลาดหญ้า,Lat Ya,town,14.1001,99.4161
บ่อพลอย,Bo Phloi,town,14.3253,99.5151
เลาขวัญ,Lao Khwan,town,14.5921,99.7761
บ้านหม่องกระแทะ,Ban Mong Kra Thae,village,14.4309,99.1293
หนองปรือ,Nong Prue,town,14.6065,99.4582
格咱乡,Gezan,town,28.2119,99.732
ดอนเจดีย์,Don Chedi,town,14.6333,100.0184
สระกระโจม,Sa Krachom,town,14.6348,99.8767
ด่านช้าง,Dan Chang,town,14.84,99.6922
วิเศษชัยชาญ,Wiset Chai Chan,town,14.595,100.3539
ผักไห่,Phak Hai,town,14.4583,100.3694
เขาพระ,Khao Phra,town,14.8653,100.0814
โคกช้าง,Khok Chang,village,14.8954,100.1306
ท่าช้าง,Tha Chang,town,14.7641,100.3902
โพธิ์ทอง,Pho Thong,town,14.6611,100.409
Billground,,village,12.6471,92.9001
Rangat,Rangat,town,12.507,92.9229
Mayabunder,Mayabunder,town,12.91,92.9014
Duliajan,,town,27.3559,95.3192
Saikhoa Ghat,Saikhoa Ghat,village,27.7632,95.5654
Makum,,town,27.4845,95.4381
Koronu,,village,28.0609,95.9301
ยางเนิ้ง,Yang Noeng,town,18.712,99.0381
บ้านสันกับตองเหนือ,Ban San Kap Tong Nuea,village,18.68,99.0563
สรีดอนมูน,Si Don Mun,village,18.7047,99.0588
พระพุทธบาท,Phra Phutthabat,town,14.725,100.7921
บ้านน้อย,Ban Noi,village,18.7427,99.1019
เสาไห้,Sao Hai,town,14.5499,100.8455
หนองแซง,Nong Saeng,town,14.4896,100.7836
ท่าเรือ,Tha Ruea,town,14.5607,100.7222
แก่งคอย,Kaeng Khoi,town,14.5898,101.0001
มหาราช,Maha Rat,town,14.5354,100.528
นครหลวง,Nakhon Luang,town,14.4679,100.6125
หนองบัว,Nong Bua,village,14.8604,101.0544
วังม่วง,Wang Muang,town,14.8422,101.1229
ปากช่อง,Pak Chong,town,14.7041,101.4132
บ้านสร้าง,Ban Sang,town,13.998,101.2222
บ้านนา,Ban Na,town,14.2607,101.0712
ท่าเรือพระแท่น,Tha Ruea Phra Thaen,town,13.9582,99.7495
,Ban Rang Sa Le,village,13.8706,99.5286
ราชบุรี,Ratchaburi,town,13.5391,99.8197
พนมสารคาม,Phanom Sarakham,town,13.7482,101.3472
บ่อทอง,Bo Thong,town,13.2824,101.4369
บ้านป่าละอู,Ban Pa La-U,village,12.5082,99.5216
บ้านหนองพลับ,Ban Nong Phlap,village,12.5881,99.7311
ประจวบคีรีขันธ์,Prachuap Khiri Khan,town,11.8058,99.7967
บ้านอ่าวน้อย,Ban Ao Noi,village,11.8489,99.8248
บางสะพาน,Bang Saphan,town,11.2095,99.5114
ปากน้ำชุมพร,Pak Nam Chumphon,town,10.4405,99.2475
ปากน้ำหลังสวน,Pak Nam Lang Suan,town,9.9467,99.1566
Sepon,,village,27.1155,94.8516
สารภี,Saraphi,town,18.6879,99.0424
吉塘,Gyitang,village,28.4307,92.4483
Bordubi,,village,27.3929,95.3241
บ้านต้นผึ้ง,Ban Ton Phueng,village,18.7653,99.0873
อัมพวา,Amphawa,town,13.425,99.9553
บ้านผาปู่จุอม,Ban Pha Pu Chom,village,19.2451,98.8886
เชียงขาง,Chiang Khang,village,18.7518,99.0382
บางระจัน,Bang Rachan,town,14.8888,100.3181
บ้านจ่า,Ban Cha,village,14.8695,100.2907
บางระกำ,Bang Rakam,town,16.7562,100.1172
ปลักแรด,Plak Raet,town,16.688,100.0979
สามชุก,Sam Chuk,town,14.7553,100.0938
ยางโนน,Yang Non,village,14.8388,100.1363
หันคา,Han Kha,town,14.9823,100.0118
สันป่าเหียง,San Pha Hieng,village,18.6252,99.1001
บ้านต้นเปา,Ban Ton Pao,village,18.7725,99.0771
บ้านตกตาโพธิ์,Ban Tok Ta Pho,village,14.9151,100.0057
บ้านหนองกระทุ่ม,Nong Krathum,village,14.8132,100.2095
บ้านคูเมือง,Ban Khu Mueang,village,14.8522,100.2138
ศรีบัวทอง,Si Bua Thong,village,14.7884,100.2314
บ้านพี,Ban Phi,village,18.8814,100.439
บ้านฟ้า,Ban Fa,village,18.7941,100.4564
บ้านพีเหนือ,Ban Phi Nuea,village,18.901,100.4614
บ้านห้วยมอญ,Ban Huai Mon,village,18.8326,100.5946
ยัปหัวนา,Ban Yap Hua Na,village,18.5794,100.5135
บ้านใหม่ในฝัน,Ban Mai Nai Fan,village,18.858,100.5784
บ้านหลวง,Ban Luang,village,18.8518,100.4371
บ้านปางเป๋ย,Ban Pang Poei,village,18.8569,100.551
บ้านล้านตอง,Ban Lan Tong,village,18.7908,99.1671
บ้าน หนองโค้ง,Ban Nong Kong,village,18.7643,99.0755
ป่าบง,Pa Bong,town,18.7405,99.054
บ้านโป่ง,Ban Pong,village,18.6943,99.0795
บ้านร้อยพร้อม,Ban Roi Phrom,village,18.7204,99.0962
บ้านร้องกองข้าว,Ban Rong Kongkhao,village,18.6773,99.0996
ห้วยไซใต้,Huai Sai Dai,village,18.6894,99.1554
ห้วยไซเหนือ,Huai Sai Nuea,village,18.6992,99.1614
บ้านห้วยไซกลาง,Ban Huay Sai Klang,village,18.6927,99.1595
บ้านสบมาง,Ban Sop Mang,village,18.9938,101.2133
บ้านห้วยม่วง,Ban Huai Muang,village,18.6682,99.1546
บ้านห้วยยาบ,Ban Huai Yap,village,18.6632,99.1576
บ้านแขวน,Ban Hang,village,19.0235,101.1958
สันพระเจ้าแดง,San Phrachao Daeng,village,18.6684,99.1354
